year,mergecode,lowincome
17,4404-79445,31.0
17,4314-5480,90.0
17,7291-89614,95.0
17,7291-7292,95.0
17,4441-89910,60.0
17,4441-89911,51.0
17,4441-5908,63.0
17,4441-5910,45.0
17,4441-5909,60.0
17,4441-87479,41.0
17,4441-89909,62.0
17,4441-88405,64.0
17,4441-81058,52.0
17,4435-5893,62.0
17,4435-6067,72.0
17,90861-91781,69.0
17,89852-89853,72.0
17,4473-6107,88.0
17,4473-6106,82.0
17,81174-81175,87.0
17,4163-4745,98.0
17,4181-4790,72.0
17,4235-4913,89.0
17,4235-79490,56.0
17,4235-4961,39.0
17,4235-4969,82.0
17,4235-4945,57.0
17,4235-88420,62.0
17,4235-4983,59.0
17,4235-4967,15.0
17,4235-78932,72.0
17,4235-4915,85.0
17,4235-4932,88.0
17,4235-4916,83.0
17,4235-4959,54.0
17,4235-4956,40.0
17,4235-4937,72.0
17,4235-90752,45.0
17,4235-91812,23.0
17,4235-4917,48.0
17,4235-90303,39.0
17,4235-4926,47.0
17,4235-4971,44.0
17,4235-79225,96.0
17,4235-4931,25.0
17,4235-4918,89.0
17,4235-4955,27.0
17,4235-4944,46.0
17,4235-4919,94.0
17,4235-4920,71.0
17,4235-4952,36.0
17,4235-4921,91.0
17,4235-4948,45.0
17,4235-4940,81.0
17,4235-4958,85.0
17,4235-4970,88.0
17,4235-4962,11.0
17,4235-4922,87.0
17,4235-4923,94.0
17,4235-4934,93.0
17,4235-4924,94.0
17,4235-4925,96.0
17,4235-4941,34.0
17,4235-4953,62.0
17,4235-4951,47.0
17,4235-89593,12.0
17,4235-4980,67.0
17,4235-4982,34.0
17,4235-4949,56.0
17,4235-78938,50.0
17,4235-4943,53.0
17,4235-4957,68.0
17,4235-4973,68.0
17,4235-4984,31.0
17,4235-4960,25.0
17,4235-4935,89.0
17,4235-4974,76.0
17,4235-4966,82.0
17,4235-4946,83.0
17,4235-4933,85.0
17,4235-4965,72.0
17,4235-4936,74.0
17,4235-4977,41.0
17,4235-4947,61.0
17,4235-78917,55.0
17,4235-79489,62.0
17,4235-4954,55.0
17,4235-4979,28.0
17,4235-4939,86.0
17,4235-90753,54.0
17,4235-78933,67.0
17,4235-4930,76.0
17,4235-4975,70.0
17,4235-4938,61.0
17,4235-4927,90.0
17,4235-4981,72.0
17,4235-4929,88.0
17,4235-4928,77.0
17,4235-6229,68.0
17,4235-79807,21.0
17,4463-92176,72.0
17,4463-5972,96.0
17,4211-81122,74.0
17,4211-4868,71.0
17,4211-4869,59.0
17,79994-5526,87.0
17,79207-5503,67.0
17,79207-80430,82.0
17,79207-79129,61.0
17,79207-78843,16.0
17,79207-92531,77.0
17,79207-91788,92.0
17,90048-90049,95.0
17,4493-6133,62.0
17,4488-6127,72.0
17,4253-5191,84.5
17,88455-80099,98.0
17,79498-85517,74.0
17,79498-90194,47.0
17,79498-79510,68.0
17,79589-79429,90.0
17,4379-6049,74.0
17,4379-5590,94.0
17,4379-5589,60.0
17,4503-6181,87.0
17,4230-92081,41.0
17,4230-4907,42.0
17,4230-4906,29.0
17,90192-90193,75.0
17,4251-5189,72.0
17,81228-81229,65.0
17,4265-5293,87.0
17,4265-5290,84.0
17,4265-5291,89.0
17,4265-88189,54.5
17,4265-80183,83.0
17,4265-5292,96.0
17,4176-4784,92.0
17,4252-89748,58.0
17,4252-5190,76.0
17,80278-80279,74.5
17,80103-80104,95.0
17,87884-87885,98.0
17,4366-5554,98.0
17,78882-78883,85.0
17,78882-91213,74.5
17,10760-10800,37.0
17,92374-92345,51.0
17,4457-5958,92.0
17,4457-5960,85.0
17,4457-5954,75.0
17,4457-5955,63.0
17,4457-5957,94.0
17,4457-5959,94.0
17,4457-5962,69.0
17,4457-5961,87.0
17,4457-6071,78.0
17,4457-5956,94.0
17,79701-79702,57.0
17,79881-79899,96.0
17,80105-80108,80.0
17,80105-80109,80.0
17,79503-79505,85.0
17,4444-5927,64.0
17,4262-5278,82.0
17,4262-5279,85.0
17,4262-5282,94.0
17,4262-6021,64.5
17,4262-5280,86.0
17,4262-5281,96.0
17,80120-80121,75.0
17,92564-90000,36.0
17,4373-5578,80.0
17,6235-87413,83.0
17,4196-4829,62.0
17,4196-4830,65.0
17,4196-92913,54.5
17,4196-4832,48.0
17,4196-4831,56.0
17,4196-81127,77.0
17,79086-79090,67.0
17,4275-5355,76.0
17,4255-5193,82.0
17,4180-4789,43.0
17,4180-4788,60.0
17,4180-78914,42.0
17,79578-79579,97.0
17,4241-5096,80.0
17,4241-5073,85.0
17,4241-5091,13.0
17,4241-5082,65.0
17,4241-5074,84.0
17,4241-5083,3.0
17,4241-5080,38.0
17,4241-5085,14.0
17,4241-5099,9.0
17,4241-5098,14.0
17,4241-5087,8.0
17,4241-5078,59.0
17,4241-80055,87.0
17,4241-5093,83.0
17,4241-5102,5.0
17,4241-91754,4.0
17,4241-6011,5.0
17,4241-5101,90.0
17,4241-5079,52.0
17,4241-5106,9.0
17,4241-5086,75.0
17,4241-5089,76.0
17,4241-5090,19.0
17,4241-5092,23.0
17,4241-79729,25.0
17,4241-5107,60.0
17,4241-5077,7.0
17,4241-81026,98.0
17,4241-5094,97.0
17,4241-5105,43.0
17,4241-79268,9.0
17,4241-79781,6.0
17,4241-5081,23.0
17,4241-5071,38.0
17,4241-5095,12.0
17,4241-5108,40.0
17,4241-5104,48.0
17,4241-5084,5.0
17,4241-5103,36.0
17,4241-78920,61.0
17,4241-92611,51.0
17,4241-5100,74.0
17,4241-5088,42.0
17,4241-88406,5.0
17,5180-10820,16.0
17,5180-89828,16.0
17,79205-78977,58.0
17,10970-92234,62.0
17,10970-78816,52.0
17,4510-6194,75.0
17,4510-6196,95.0
17,4510-6197,64.0
17,4510-6195,81.0
17,4462-5968,87.0
17,4462-5971,72.0
17,79024-79509,93.0
17,4209-4857,58.0
17,4209-4858,63.0
17,4209-4860,34.0
17,4209-4856,53.0
17,4369-5566,98.0
17,79866-79884,82.0
17,4186-4796,67.0
17,4283-80419,75.0
17,4283-79265,51.0
17,4283-5423,73.0
17,4283-5418,87.0
17,4283-5422,57.0
17,4283-5421,50.0
17,4283-5417,85.0
17,4283-79800,60.0
17,4283-79642,63.0
17,4283-80418,66.0
17,4283-5420,76.0
17,4283-80417,80.0
17,92972-126443,95.0
17,4237-4994,73.0
17,4237-5006,30.0
17,4237-90400,32.0
17,4237-5014,41.0
17,4237-5007,46.0
17,4237-5016,34.0
17,4237-5012,70.0
17,4237-4997,41.0
17,4237-4999,57.0
17,4237-79223,72.0
17,4237-79222,18.0
17,4237-5011,33.0
17,4237-4995,69.0
17,4237-5001,52.0
17,4237-4996,52.0
17,4237-6005,17.0
17,4237-4992,63.0
17,4237-4990,76.0
17,4237-5015,40.0
17,4237-4991,67.0
17,4237-90135,18.0
17,4237-87520,12.0
17,4237-5008,49.0
17,4237-5000,22.0
17,4237-5003,36.0
17,4237-81144,32.0
17,4237-5010,32.0
17,4237-4989,78.0
17,4237-6231,62.0
17,4237-5013,58.0
17,4237-91217,11.0
17,4237-4993,66.0
17,4237-85835,52.0
17,4237-5002,71.0
17,4237-5009,63.0
17,4237-5005,51.0
17,4237-5004,68.0
17,4237-4998,66.0
17,4237-92645,44.5
17,4237-5017,14.0
17,4237-92638,17.0
17,4237-88397,8.0
17,4237-79645,22.0
17,80130-80131,67.0
17,4338-5512,95.0
17,90273-90274,96.0
17,90273-70692,98.0
17,90273-92248,92.0
17,80432-6396,84.0
17,4340-5515,89.0
17,80126-80127,98.0
17,80126-80453,98.0
17,4256-79616,30.0
17,4256-5196,90.0
17,4256-5200,97.0
17,4256-5205,81.0
17,4256-5206,83.0
17,4256-5201,71.0
17,4256-5203,90.0
17,4256-5195,96.0
17,4256-5197,82.0
17,4256-5199,81.0
17,4256-5204,85.0
17,4256-5198,95.0
17,4256-5209,87.0
17,92364-92365,57.0
17,4286-5436,70.0
17,4286-89571,47.0
17,4286-6249,77.0
17,4286-5438,68.0
17,4286-5440,70.0
17,4286-5439,55.0
17,4286-78847,57.0
17,4286-89778,88.0
17,4286-79617,72.0
17,4286-5441,62.0
17,4286-6248,80.0
17,4286-5442,74.0
17,4286-221992,62.0
17,4286-88407,55.0
17,4286-5443,68.0
17,4286-5437,60.0
17,4452-5947,87.0
17,80136-80137,90.0
17,80138-80139,95.0
17,90536-90907,96.0
17,89864-89865,92.0
17,79959-79960,82.0
17,79959-92994,82.0
17,4220-4879,84.5
17,4220-4890,58.0
17,4220-4891,45.0
17,79534-90745,90.0
17,80140-80141,95.0
17,4214-4876,67.0
17,80375-80376,82.0
17,4390-5612,98.0
17,4390-5611,99.0
17,4390-5613,99.0
17,90140-90141,90.0
17,91053-91054,12.0
17,4188-4798,47.0
17,4431-5876,82.0
17,4431-5873,76.0
17,4431-5878,98.0
17,4431-5880,95.0
17,4431-5879,98.0
17,4431-5877,82.0
17,79569-79570,95.0
17,4466-8132,35.0
17,4466-8134,42.0
17,4466-8128,44.0
17,4466-8135,27.0
17,4466-8133,36.0
17,4466-80184,27.0
17,4466-8130,48.0
17,88317-80004,70.0
17,4425-5865,67.0
17,4511-6198,87.0
17,4511-6199,87.0
17,4245-5139,22.0
17,4245-87478,40.0
17,4245-92911,22.0
17,4245-80439,23.0
17,4245-89912,26.0
17,4245-5138,34.0
17,4245-5141,24.0
17,4245-5140,33.0
17,79716-79717,82.0
17,4438-5898,68.0
17,4438-5900,44.0
17,4159-4738,52.0
17,4159-4741,75.0
17,4159-4740,98.0
17,4159-88386,72.0
17,4159-4739,87.0
17,6568-6569,82.0
17,4447-5938,52.0
17,90275-90276,82.0
17,4301-5467,18.0
17,92049-92050,57.0
17,4257-84660,89.0
17,4257-92961,80.0
17,4257-181823,74.5
17,4257-5210,89.0
17,80150-80151,70.0
17,9692-80414,98.0
17,4279-5375,87.0
17,4279-87883,80.0
17,4279-5368,80.0
17,4279-5376,96.0
17,4279-5363,96.0
17,4279-79012,86.0
17,4279-79013,91.0
17,4279-5377,86.0
17,4279-5370,95.0
17,4279-5374,81.0
17,4279-5378,82.0
17,4279-5379,81.0
17,4279-5364,94.0
17,4279-5380,85.0
17,4279-5365,82.0
17,4279-5372,92.0
17,4279-5373,85.0
17,4279-5367,89.0
17,87399-87400,23.0
17,8477-78994,91.0
17,4155-4719,51.0
17,4155-4721,38.0
17,4155-4720,55.0
17,4449-5943,99.0
17,4449-5944,98.0
17,80467-80468,98.0
17,4254-5192,82.0
17,4254-89596,55.0
17,4254-85819,70.0
17,4218-4881,58.0
17,4218-4882,67.0
17,4218-4885,57.0
17,4218-79780,58.0
17,4218-4884,38.0
17,4218-4883,56.0
17,89414-89415,62.0
17,4411-88387,30.0
17,4411-91338,23.0
17,4411-5843,37.0
17,4411-5840,39.0
17,4411-5841,82.0
17,4411-90824,26.0
17,4514-6202,87.0
17,4320-81172,83.0
17,4320-90159,22.0
17,4320-81170,70.0
17,4320-5489,46.0
17,4210-5989,99.0
17,4210-4863,99.0
17,85926-85927,75.0
17,4172-4760,72.0
17,80154-80155,82.0
17,4156-4722,99.0
17,4156-4723,98.0
17,4156-4724,98.0
17,80156-80157,65.0
17,4459-5967,82.0
17,4458-5965,81.0
17,4458-89775,69.0
17,4458-5964,83.0
17,4458-5966,72.0
17,4458-5963,68.0
17,4454-5951,84.0
17,85454-85455,22.0
17,4240-6009,11.0
17,4240-5066,31.0
17,4240-5046,45.0
17,4240-5069,6.0
17,4240-5054,9.0
17,4240-5059,3.0
17,4240-5043,5.0
17,4240-5065,8.0
17,4240-79639,3.0
17,4240-5067,70.0
17,4240-6010,5.0
17,4240-5061,11.0
17,4240-5070,7.0
17,4240-5051,68.0
17,4240-5049,11.0
17,4240-5062,42.0
17,4240-5045,17.0
17,4240-5055,11.0
17,4240-5064,36.0
17,4240-5063,8.0
17,4240-5050,58.0
17,4240-5048,49.0
17,4240-5053,19.0
17,4240-5057,22.0
17,4240-5068,23.0
17,4240-5056,15.0
17,4240-5044,70.0
17,4240-5047,30.0
17,4240-5052,83.0
17,80158-80159,98.0
17,88448-80161,77.0
17,4467-6084,48.0
17,4467-6085,35.0
17,4467-6083,73.0
17,92381-92890,95.0
17,4472-6104,67.0
17,4472-6105,67.0
17,4250-5188,74.5
17,90790-90791,98.0
17,90790-5653,95.0
17,4393-5628,52.0
17,4393-5627,64.0
17,4393-5632,46.0
17,4393-5631,56.0
17,4393-5626,65.0
17,4175-4775,59.0
17,4175-4783,33.0
17,4175-4776,93.0
17,4175-4777,35.0
17,4175-4781,44.0
17,4175-4778,41.0
17,4175-4779,59.0
17,4175-4780,46.0
17,4478-6113,34.5
17,79084-89870,87.0
17,79084-89941,87.0
17,79084-79092,77.0
17,79084-91109,78.0
17,79084-91122,77.0
17,79084-90318,84.0
17,4391-5619,51.0
17,4391-5618,32.0
17,4391-5614,45.0
17,4391-5616,45.0
17,4391-5615,51.0
17,4391-5617,52.0
17,4222-4894,61.0
17,4500-6166,88.0
17,4500-6165,89.0
17,4500-6164,87.0
17,4500-6167,82.0
17,4500-87330,90.0
17,4461-5970,32.0
17,89915-89916,52.0
17,79000-79028,82.0
17,79085-79091,92.0
17,7347-7349,82.0
17,87694-87695,98.0
17,87694-967958,98.0
17,87694-92673,98.0
17,87694-92672,99.0
17,87694-92697,98.0
17,87694-92288,98.0
17,87694-87696,95.0
17,87694-89946,95.0
17,92043-92044,68.0
17,4173-4761,72.0
17,4173-4762,64.5
17,4153-4517,52.0
17,4153-4711,48.0
17,4153-4710,56.0
17,88412-88413,82.0
17,92206-92207,53.0
17,80170-80171,57.0
17,80172-80173,73.0
17,89301-89302,98.0
17,80176-80177,46.0
17,80178-80179,77.0
17,91814-91849,84.0
17,91795-91804,55.0
17,80190-80191,38.0
17,6470-6471,80.0
17,80192-80193,91.0
17,80194-80195,5.0
17,4451-5946,81.0
17,85807-80475,72.0
17,91992-92497,77.0
17,79453-79454,71.0
17,4407-5809,86.0
17,4407-87532,70.0
17,4407-5824,82.0
17,4407-5810,74.0
17,4407-5826,72.0
17,4407-5812,94.0
17,4407-5813,90.0
17,4407-5814,87.0
17,4407-92770,70.0
17,4407-5816,69.0
17,4407-5815,84.0
17,4407-5818,86.0
17,4407-5817,85.0
17,4407-5820,87.0
17,4407-5825,74.0
17,4407-89584,90.0
17,4407-6288,82.0
17,4407-5822,88.0
17,4407-5823,93.0
17,4407-5821,90.0
17,4407-5827,74.0
17,4440-5905,72.0
17,4440-5906,72.0
17,4440-5907,62.0
17,91933-92594,92.0
17,4408-5830,12.0
17,4408-5828,15.0
17,4408-5829,20.0
17,4408-87466,12.0
17,90142-90143,85.0
17,79218-80980,56.0
17,79218-78857,47.0
17,4258-5226,76.0
17,4258-5222,78.0
17,4258-5213,35.0
17,4258-5212,78.0
17,4258-5231,69.0
17,4258-5221,83.0
17,4258-92894,80.0
17,4258-5232,72.0
17,4258-5214,99.0
17,4258-5211,99.0
17,4258-5228,37.0
17,4258-5230,82.0
17,4258-5215,92.0
17,4258-5219,62.0
17,4258-5216,88.0
17,4258-5224,88.0
17,4258-5227,44.0
17,4258-5220,83.0
17,4258-91913,41.0
17,4258-81057,24.0
17,4258-5225,82.0
17,4287-5450,52.0
17,4287-5447,12.0
17,4287-5449,7.0
17,4287-5446,44.0
17,4287-5445,39.0
17,4287-5448,28.0
17,4287-5444,64.0
17,4219-4886,44.0
17,4219-4887,40.0
17,4219-4889,26.0
17,4219-4888,38.0
17,6355-6063,71.0
17,92978-649230,68.0
17,7332-7333,90.0
17,91250-91775,80.0
17,78760-78761,98.0
17,80200-80203,80.0
17,92613-92615,82.0
17,80081-80082,82.0
17,4264-10869,89.0
17,4264-87526,86.0
17,4264-6240,89.0
17,4264-79402,82.0
17,4288-85810,71.0
17,4288-80051,68.0
17,4288-89908,71.0
17,4288-5452,70.0
17,4288-5453,52.0
17,4450-92244,84.0
17,4450-5945,89.0
17,4168-4749,95.0
17,4168-4751,53.0
17,4168-4750,72.0
17,8577-80405,98.0
17,4215-4877,77.0
17,4376-5581,92.0
17,91917-91918,73.0
17,8578-80411,92.0
17,4197-4834,95.0
17,4197-4835,95.0
17,4197-78916,90.0
17,4197-4838,78.0
17,4197-4837,98.0
17,4197-4833,99.0
17,79073-79103,21.0
17,79979-90044,77.0
17,79979-90045,67.0
17,79979-79980,77.0
17,79979-84297,79.0
17,4403-5750,67.0
17,4403-5685,62.0
17,4403-5694,89.0
17,4403-5693,61.0
17,4403-5659,81.0
17,4403-5660,67.0
17,4403-5661,85.0
17,4403-5738,74.0
17,4403-5663,35.0
17,4403-5664,59.0
17,4403-5715,99.0
17,4403-5666,71.0
17,4403-5756,73.0
17,4403-5667,92.0
17,4403-5757,73.0
17,4403-5668,36.0
17,4403-5670,84.0
17,4403-5671,86.0
17,4403-5672,51.0
17,4403-5673,82.0
17,4403-5737,72.0
17,4403-5674,80.0
17,4403-5676,55.0
17,4403-5678,72.0
17,4403-5729,84.0
17,4403-5680,24.0
17,4403-5681,45.0
17,4403-5739,48.0
17,4403-5723,76.0
17,4403-5691,86.0
17,4403-80039,83.0
17,4403-5686,84.0
17,4403-5684,87.0
17,4403-5687,85.0
17,4403-5688,71.0
17,4403-5735,55.0
17,4403-5677,81.0
17,4403-5733,89.0
17,4403-5731,80.0
17,4403-80038,80.0
17,4403-5695,59.0
17,4403-5697,91.0
17,4403-5741,52.0
17,4403-5699,84.0
17,4403-5742,68.0
17,4403-5700,86.0
17,4403-5701,62.0
17,4403-6269,77.0
17,4403-91202,79.0
17,4403-5703,33.0
17,4403-5704,85.0
17,4403-5705,94.0
17,4403-92239,79.0
17,4403-5706,88.0
17,4403-5707,92.0
17,4403-5758,69.0
17,4403-5745,82.0
17,4403-6264,57.0
17,4403-5708,92.0
17,4403-5759,75.0
17,4403-5683,88.0
17,4403-5760,43.0
17,4403-5744,90.0
17,4403-5712,48.0
17,4403-5713,84.0
17,4403-5755,70.0
17,4403-5761,20.0
17,4403-5746,83.0
17,4403-5762,42.0
17,4403-5689,29.0
17,4403-5763,58.0
17,4403-5747,77.0
17,4403-5721,28.0
17,4403-5754,80.0
17,4403-6272,92.0
17,4403-5724,83.0
17,4403-5764,56.0
17,4403-5725,83.0
17,4403-5749,85.0
17,4403-5751,80.0
17,4403-5726,95.0
17,4403-5728,76.0
17,4403-5719,72.0
17,4403-5732,69.0
17,4403-5730,69.0
17,4422-5861,96.0
17,4422-90286,95.0
17,80214-93027,80.0
17,80214-93028,80.0
17,80214-80215,80.0
17,80214-80216,90.0
17,80214-80217,90.0
17,80214-93026,80.0
17,4277-89592,84.0
17,4277-87523,85.0
17,4277-5359,82.0
17,4413-91168,32.0
17,4413-91292,26.0
17,4413-79721,24.0
17,4413-93000,16.0
17,4413-87470,26.0
17,4413-79719,32.0
17,4413-79720,28.0
17,4413-5851,32.0
17,4413-87875,16.0
17,4413-92376,18.0
17,4413-91169,25.0
17,4413-89575,14.0
17,4413-5850,26.0
17,4413-84665,27.0
17,4413-90156,25.0
17,4413-89749,17.0
17,4413-80871,23.0
17,4413-10855,19.0
17,4190-4800,62.0
17,4162-4744,82.0
17,4358-78822,90.0
17,91948-92177,92.0
17,4260-5274,38.0
17,4260-5244,87.0
17,4260-5245,99.0
17,4260-5246,87.0
17,4260-5247,99.0
17,4260-5248,80.0
17,4260-5249,83.0
17,4260-5250,70.0
17,4260-5251,99.0
17,4260-5252,77.0
17,4260-5253,86.0
17,4260-5254,89.0
17,4260-5255,28.0
17,4260-5256,99.0
17,4260-5257,99.0
17,4260-5258,90.0
17,4260-5259,62.0
17,4260-5260,99.0
17,4260-5261,99.0
17,4260-5262,99.0
17,4260-5263,92.0
17,4260-5264,99.0
17,4260-5265,99.0
17,4260-5266,99.0
17,4260-5267,89.0
17,4260-5268,99.0
17,4260-5269,76.0
17,4260-5271,99.0
17,4260-5272,93.0
17,4260-5270,72.0
17,4260-5273,91.0
17,4260-5275,99.0
17,4504-6182,80.0
17,4512-6200,92.0
17,79497-79508,35.0
17,79990-79991,32.0
17,90036-90037,86.0
17,91937-92619,87.0
17,4394-5637,98.0
17,4394-5635,99.0
17,4394-5636,99.0
17,4394-79698,99.0
17,4394-5633,99.0
17,4236-89676,39.0
17,4236-6001,69.0
17,4236-4986,57.0
17,4236-4987,47.0
17,80222-80223,87.0
17,4170-4755,78.0
17,4170-4757,51.0
17,4170-4756,73.0
17,4193-4822,69.0
17,4193-4823,52.0
17,4261-5276,86.0
17,4261-5277,85.0
17,4154-85882,77.0
17,4154-4714,79.0
17,4154-4716,72.0
17,4154-4715,81.0
17,4154-4717,78.0
17,4387-5600,59.0
17,4387-5601,68.0
17,4387-5602,75.0
17,4387-5604,58.0
17,4387-5603,67.0
17,4485-6121,87.0
17,79533-79551,90.0
17,4213-4874,80.0
17,4213-4875,74.5
17,7351-7352,98.0
17,4377-5582,90.0
17,10165-10166,90.0
17,4499-6147,70.0
17,4499-6149,87.0
17,4499-6163,54.0
17,4499-6159,60.0
17,4499-6160,86.0
17,4499-6148,96.0
17,4499-6161,74.0
17,4499-6156,60.0
17,4499-6158,62.0
17,4499-6152,83.0
17,4499-6153,73.0
17,4499-6154,98.0
17,4499-6162,75.0
17,4499-85840,54.0
17,4499-6155,90.0
17,4499-87622,52.0
17,4509-6193,72.0
17,4507-6191,64.0
17,4507-89576,52.0
17,4507-6190,72.0
17,4507-80409,83.0
17,4507-6302,82.0
17,4507-6189,80.0
