year,districtcode,schoolcode,black,lowincome,hispanic,white,mergecode
18,1645,20,1.66,29.36,3.6,89.2,1645-20
18,1645,40,0.58,22.48,2.02,90.78,1645-40
18,1645,60,1.41,32.73,4.42,86.55,1645-60
18,1659,20,0.25,23.0,2.25,93.75,1659-20
18,1659,40,1.05,19.92,1.89,94.97,1659-40
18,1659,60,0.39,26.55,2.85,94.04,1659-60
18,1666,20,0.68,30.82,2.74,93.84,1666-20
18,1666,30,0.0,39.24,11.39,87.34,1666-30
18,1666,40,0.0,23.29,2.74,97.26,1666-40
18,1673,20,0.0,58.51,2.13,94.15,1673-20
18,1673,40,0.0,53.91,2.34,89.84,1673-40
18,1673,60,0.42,49.79,3.77,89.12,1673-60
18,1687,20,0.51,10.97,5.87,92.6,1687-20
18,1694,20,1.72,21.29,7.31,87.74,1694-20
18,1694,40,1.65,21.88,5.7,91.54,1694-40
18,1694,60,1.98,23.21,5.68,90.12,1694-60
18,1694,100,2.35,22.45,6.79,89.03,1694-100
18,1729,20,1.5,27.18,1.75,95.76,1729-20
18,1729,40,0.37,28.52,3.7,94.07,1729-40
18,1729,50,0.0,23.7,0.0,99.42,1729-50
18,1736,20,0.88,38.6,6.14,87.28,1736-20
18,1736,40,0.82,28.4,5.35,90.12,1736-40
18,1813,20,0.76,41.06,4.03,92.95,1813-20
18,1813,40,0.0,37.25,4.05,93.93,1813-40
18,1813,250,0.55,40.88,4.42,91.16,1813-250
18,1848,20,0.0,95.16,4.84,1.55,1848-20
18,1855,40,0.44,58.22,0.89,94.67,1855-40
18,1855,60,1.9,41.9,1.9,94.29,1855-60
18,1855,80,1.89,58.49,1.89,96.23,1855-80
18,1862,30,14.2,75.07,25.51,48.41,1862-30
18,1862,80,8.65,47.76,8.97,68.91,1862-80
18,1862,120,11.8,76.39,23.93,54.43,1862-120
18,1862,130,7.03,11.31,8.56,75.54,1862-130
18,1862,140,5.92,34.95,10.34,78.06,1862-140
18,1862,150,6.78,32.2,5.08,77.97,1862-150
18,1862,200,1.51,12.31,4.52,90.2,1862-200
18,1862,210,3.57,34.82,1.79,89.29,1862-210
18,1862,230,16.25,83.75,34.58,39.58,1862-230
18,1862,240,11.35,48.02,11.08,70.71,1862-240
18,1862,260,4.07,34.96,8.4,82.38,1862-260
18,1862,280,8.16,40.56,7.23,77.86,1862-280
18,1862,300,9.28,52.49,14.93,66.74,1862-300
18,1862,335,5.48,37.32,11.97,77.89,1862-335
18,1862,360,4.46,39.91,5.4,84.51,1862-360
18,1862,365,6.89,47.44,10.04,76.77,1862-365
18,1870,20,0.0,24.7,8.5,89.47,1870-20
18,1883,20,3.6,32.37,7.19,87.05,1883-20
18,1883,80,1.11,25.88,15.04,81.97,1883-80
18,1883,100,3.49,45.35,31.4,61.63,1883-100
18,1883,120,2.21,33.81,14.22,80.73,1883-120
18,1883,130,0.76,5.34,11.45,87.02,1883-130
18,1883,160,1.4,39.66,15.36,78.49,1883-160
18,1883,180,1.6,36.8,14.8,82.0,1883-180
18,1890,20,9.42,9.42,4.43,73.41,1890-20
18,1890,40,10.28,7.44,5.47,71.55,1890-40
18,1897,20,10.8,8.52,7.95,61.93,1897-20
18,1897,40,17.21,10.06,8.12,61.04,1897-40
18,1900,20,2.57,11.05,11.31,73.01,1900-20
18,1900,40,1.22,15.24,7.93,76.22,1900-40
18,1900,60,1.75,10.28,9.37,75.31,1900-60
18,1900,70,1.8,9.83,9.28,73.13,1900-70
18,1900,80,1.6,14.6,7.2,68.8,1900-80
18,1900,100,3.57,12.59,7.71,71.43,1900-100
18,1900,120,1.29,10.54,6.43,76.86,1900-120
18,1939,20,0.44,51.32,2.63,89.04,1939-20
18,1939,40,3.81,54.29,0.0,92.86,1939-40
18,1945,40,1.5,27.25,9.88,84.43,1945-40
18,1945,60,1.3,16.96,3.48,92.61,1945-60
18,1945,80,0.56,27.12,6.21,88.14,1945-80
18,1945,850,3.49,23.81,11.11,74.92,1945-850
18,1953,20,0.28,19.01,5.96,84.96,1953-20
18,1953,40,0.0,16.93,3.44,90.48,1953-40
18,1953,60,0.0,14.53,2.05,93.3,1953-60
18,2009,20,0.0,22.81,1.75,94.74,2009-20
18,2009,40,0.24,17.81,1.66,94.54,2009-40
18,2009,50,0.33,23.53,2.29,92.81,2009-50
18,2009,60,0.39,30.08,5.47,87.5,2009-60
18,2009,80,0.0,15.89,3.31,91.06,2009-80
18,2016,110,0.96,55.45,6.09,90.71,2016-110
18,2016,120,2.13,51.06,9.22,83.69,2016-120
18,2044,20,0.0,0.0,13.59,85.92,2044-20
18,2051,20,0.0,35.8,18.68,79.77,2051-20
18,2051,200,1.37,34.93,9.93,86.99,2051-200
18,2058,20,3.07,13.0,1.65,86.05,2058-20
18,2058,40,2.99,13.25,3.42,84.62,2058-40
18,2058,110,4.47,17.45,4.7,81.21,2058-110
18,2058,120,5.46,19.95,7.1,72.95,2058-120
18,2058,140,1.91,12.26,2.18,90.46,2058-140
18,2058,180,3.58,13.5,5.55,82.04,2058-180
18,2114,100,0.38,32.58,13.26,83.33,2114-100
18,2114,120,0.56,23.6,6.18,88.76,2114-120
18,2114,200,0.0,29.29,16.16,78.79,2114-200
18,2128,20,1.89,42.77,4.4,84.91,2128-20
18,2128,40,0.0,52.8,11.2,79.2,2128-40
18,2128,60,0.41,55.6,9.13,84.65,2128-60
18,2135,40,0.58,52.91,1.16,96.51,2135-40
18,2135,60,0.57,53.71,1.71,96.57,2135-60
18,2135,9100,0.0,0.0,0.0,100.0,2135-9100
18,2142,40,0.0,56.45,3.23,93.55,2142-40
18,2142,60,0.0,32.61,0.0,95.65,2142-60
18,2142,250,0.0,65.12,0.0,95.35,2142-250
18,2177,20,18.94,15.21,7.92,61.38,2177-20
18,2184,10,40.15,33.21,5.11,43.25,2184-10
18,2184,60,28.01,26.23,7.1,52.27,2184-60
18,2198,60,1.14,39.71,4.57,92.57,2198-60
18,2198,80,1.46,31.55,3.88,91.26,2198-80
18,2198,100,0.72,33.33,0.0,95.65,2198-100
18,2198,400,0.0,0.0,33.33,33.33,2198-400
18,2212,20,1.64,52.46,0.0,95.08,2212-20
18,2212,40,1.92,42.31,0.0,94.23,2212-40
18,2217,20,0.81,10.81,5.41,81.35,2217-20
18,2217,30,2.56,21.25,5.86,80.59,2217-30
18,2217,40,0.67,9.85,4.99,87.85,2217-40
18,2217,60,2.34,17.56,6.56,83.61,2217-60
18,2217,100,1.26,15.46,2.21,88.33,2217-100
18,2226,20,0.0,60.0,9.6,85.6,2226-20
18,2226,40,0.0,64.76,10.48,81.9,2226-40
18,2233,60,0.99,46.31,2.46,86.21,2233-60
18,2233,80,2.33,36.19,2.33,89.49,2233-80
18,2233,100,1.26,44.79,3.47,87.07,2233-100
18,2233,120,0.83,47.11,1.65,89.26,2233-120
18,2233,400,9.09,11.69,9.83,74.77,2233-400
18,2240,20,0.0,27.27,1.01,98.99,2240-20
18,2240,40,4.11,49.32,1.37,94.52,2240-40
18,2240,160,1.49,46.04,1.98,94.55,2240-160
18,2289,20,2.04,31.86,8.52,72.06,2289-20
18,2289,30,19.55,64.11,30.94,36.63,2289-30
18,2289,40,4.17,31.25,18.75,75.0,2289-40
18,2289,60,7.67,52.61,11.85,54.36,2289-60
18,2289,100,23.14,66.32,9.0,43.7,2289-100
18,2289,110,16.15,0.0,41.67,22.92,2289-110
18,2289,130,6.32,77.2,71.7,12.09,2289-130
18,2289,140,9.26,84.03,66.2,11.81,2289-140
18,2289,150,0.53,8.42,3.42,79.21,2289-150
18,2289,160,4.36,26.96,12.08,73.71,2289-160
18,2289,170,13.54,45.37,16.15,48.22,2289-170
18,2289,175,3.4,78.57,63.27,21.77,2289-175
18,2289,180,10.95,63.8,40.66,35.89,2289-180
18,2289,190,7.51,58.79,38.4,41.38,2289-190
18,2289,200,8.56,84.11,68.95,10.02,2289-200
18,2289,220,9.43,60.38,14.47,51.26,2289-220
18,2289,280,18.97,91.38,29.89,21.84,2289-280
18,2289,300,16.86,71.47,20.61,40.2,2289-300
18,2289,320,19.91,83.18,35.07,20.62,2289-320
18,2289,340,4.72,56.37,28.77,49.53,2289-340
18,2289,360,16.42,80.6,11.19,33.58,2289-360
18,2289,370,27.02,82.11,21.05,30.88,2289-370
18,2289,380,10.83,72.56,13.72,47.29,2289-380
18,2289,390,5.33,50.85,8.23,51.82,2289-390
18,2289,400,2.18,31.78,14.33,68.54,2289-400
18,2289,420,13.93,68.66,19.4,38.81,2289-420
18,2289,425,11.58,47.37,11.81,56.32,2289-425
18,2289,430,5.49,47.99,12.45,55.31,2289-430
18,2289,435,3.85,42.86,15.93,58.24,2289-435
18,2289,437,2.61,25.9,6.63,77.71,2289-437
18,2289,440,23.17,85.37,49.76,13.9,2289-440
18,2289,445,8.47,35.59,11.86,64.41,2289-445
18,2289,540,6.14,41.98,29.79,54.49,2289-540
18,2289,590,8.2,82.32,59.97,18.33,2289-590
18,2289,600,9.49,39.04,10.66,61.63,2289-600
18,2289,640,20.54,91.09,51.94,12.79,2289-640
18,2289,660,12.5,77.55,50.0,22.45,2289-660
18,2289,680,3.05,48.17,8.54,71.95,2289-680
18,2289,700,0.0,19.41,2.94,87.65,2289-700
18,2289,720,13.75,61.89,17.02,48.25,2289-720
18,2289,730,1.79,48.66,40.4,41.07,2289-730
18,2289,800,29.09,69.7,23.03,33.33,2289-800
18,2296,40,1.42,18.41,13.88,73.94,2296-40
18,2296,50,3.14,30.66,14.29,72.82,2296-50
18,2296,60,2.56,18.02,12.35,75.19,2296-60
18,2296,80,2.57,22.83,12.7,75.72,2296-80
18,2296,100,3.01,26.5,13.93,72.13,2296-100
18,2296,110,6.93,28.71,9.9,70.3,2296-110
18,2303,60,4.55,39.49,22.16,52.84,2303-60
18,2303,80,5.59,38.92,22.36,52.17,2303-80
18,2303,100,3.48,53.48,30.38,55.06,2303-100
18,2303,120,4.73,39.9,26.4,56.84,2303-120
18,2303,130,4.43,42.11,23.47,59.45,2303-130
18,2303,160,3.59,46.17,27.75,55.5,2303-160
18,2310,20,1.94,31.61,2.58,90.97,2310-20
18,2310,40,1.41,18.31,5.63,88.03,2310-40
18,2394,40,2.2,56.59,6.04,89.56,2394-40
18,2394,60,0.0,48.08,3.37,93.75,2394-60
18,2415,100,0.0,60.4,3.36,42.28,2415-100
18,2415,400,0.0,52.98,5.3,55.63,2415-400
18,2420,40,3.22,10.05,5.29,82.77,2420-40
18,2420,60,1.19,10.98,4.15,85.76,2420-60
18,2420,100,2.7,21.17,8.78,76.35,2420-100
18,2420,120,5.89,12.44,6.71,70.7,2420-120
18,2420,130,2.81,12.46,5.34,80.97,2420-130
18,2420,140,1.16,12.02,5.04,84.5,2420-140
18,2420,150,1.64,8.93,6.4,85.71,2420-150
18,2422,40,0.3,14.22,3.11,93.33,2422-40
18,2422,60,0.93,11.4,2.56,94.42,2422-60
18,2422,80,0.62,13.58,1.85,95.68,2422-80
18,2422,850,3.85,17.95,3.85,87.18,2422-850
18,2436,20,1.1,20.6,7.51,87.79,2436-20
18,2443,20,1.62,30.14,10.11,84.48,2443-20
18,2443,40,3.79,43.86,17.51,76.17,2443-40
18,2443,50,0.81,25.53,7.64,87.97,2443-50
18,2450,20,0.51,5.7,3.13,92.04,2450-20
18,2460,20,0.0,12.43,5.68,87.57,2460-20
18,2460,40,0.77,12.36,2.7,91.51,2460-40
18,2460,100,2.81,15.31,8.13,83.75,2460-100
18,2460,110,2.33,13.95,5.81,87.21,2460-110
18,2460,130,0.0,27.42,9.68,83.87,2460-130
18,2460,200,1.56,17.19,4.69,90.63,2460-200
18,2478,20,1.07,58.4,5.33,62.67,2478-20
18,2478,40,1.36,57.12,2.34,63.74,2478-40
18,2478,60,0.51,54.45,3.82,68.19,2478-60
18,2478,110,0.68,62.27,3.41,62.27,2478-110
18,2478,250,0.0,46.15,2.56,64.1,2478-250
18,2478,800,0.87,14.41,0.0,93.45,2478-800
18,2485,40,2.06,42.94,2.06,95.29,2485-40
18,2485,60,0.6,33.33,0.6,98.21,2485-60
18,2525,100,0.0,24.04,6.73,90.87,2525-100
18,2525,150,0.0,30.22,6.47,91.37,2525-150
18,2527,20,0.65,35.06,4.55,91.56,2527-20
18,2527,40,0.0,14.63,0.0,96.34,2527-40
18,2527,250,1.33,10.67,0.0,93.33,2527-250
18,2534,20,1.23,40.74,22.22,75.31,2534-20
18,2534,40,0.0,17.11,6.58,91.45,2534-40
18,2534,200,0.78,24.22,14.06,79.69,2534-200
18,2541,20,0.0,51.91,4.58,93.13,2541-20
18,2541,60,0.73,43.22,5.49,90.48,2541-60
18,2562,10,0.27,24.45,1.1,84.62,2562-10
18,2562,40,1.4,22.65,0.97,88.24,2562-40
18,2562,45,0.68,24.17,1.48,86.43,2562-45
18,2562,80,0.48,23.56,0.96,85.58,2562-80
18,2562,100,0.45,32.05,1.82,81.14,2562-100
18,2562,130,0.64,14.86,1.06,90.02,2562-130
18,2562,160,0.68,29.68,2.51,83.33,2562-160
18,2576,40,1.63,36.41,7.61,83.7,2576-40
18,2576,60,0.45,22.17,9.5,86.43,2576-60
18,2576,80,0.9,34.23,6.31,86.49,2576-80
18,2583,10,0.51,11.54,7.3,88.46,2583-10
18,2583,20,0.38,16.14,1.69,92.68,2583-20
18,2583,30,0.22,15.09,4.31,93.32,2583-30
18,2583,40,0.18,11.42,4.53,91.84,2583-40
18,2583,150,0.6,8.38,5.39,91.02,2583-150
18,2583,160,0.74,7.94,1.99,92.31,2583-160
18,2583,210,0.33,9.9,7.59,89.44,2583-210
18,2583,220,0.0,10.17,0.0,96.61,2583-220
18,2604,20,2.88,13.97,2.46,89.9,2604-20
18,2604,30,2.23,16.59,2.67,89.2,2604-30
18,2604,40,0.77,11.41,2.9,89.94,2604-40
18,2604,50,0.78,13.48,2.15,88.09,2604-50
18,2604,60,5.86,39.41,7.49,73.94,2604-60
18,2604,100,0.0,9.78,1.89,94.32,2604-100
18,2604,110,1.97,18.69,3.06,88.52,2604-110
18,2604,120,0.24,13.08,2.91,92.01,2604-120
18,2605,60,1.39,14.29,1.74,95.12,2605-60
18,2605,110,0.55,13.7,1.37,91.78,2605-110
18,2605,125,1.29,12.88,2.15,95.28,2605-125
18,2611,10,1.53,15.9,3.06,91.44,2611-10
18,2611,20,0.0,9.46,2.25,95.5,2611-20
18,2611,70,0.84,13.36,3.49,89.14,2611-70
18,2611,80,1.24,11.83,3.04,90.93,2611-80
18,2611,100,0.34,19.26,2.03,93.24,2611-100
18,2611,120,3.59,27.35,5.99,81.84,2611-120
18,2611,140,0.0,9.12,3.59,90.88,2611-140
18,2611,150,0.77,9.04,3.46,87.88,2611-150
18,2618,60,0.66,39.2,2.33,94.35,2618-60
18,2618,80,0.38,47.13,1.92,92.72,2618-80
18,2625,20,0.0,34.86,8.0,86.86,2625-20
18,2625,40,0.4,25.5,3.98,92.03,2625-40
18,2632,20,1.57,70.16,51.31,45.55,2632-20
18,2632,40,0.91,41.82,18.18,76.36,2632-40
18,2632,250,0.0,58.33,34.72,65.28,2632-250
18,2639,20,0.27,36.61,0.27,97.27,2639-20
18,2639,40,0.0,27.87,0.66,96.72,2639-40
18,2646,20,0.35,41.64,6.27,92.33,2646-20
18,2646,40,0.0,27.33,0.0,97.09,2646-40
18,2660,40,0.0,46.12,3.2,94.98,2660-40
18,2660,60,1.54,30.77,2.31,93.08,2660-60
18,2660,80,0.0,40.68,2.54,95.76,2660-80
18,2695,20,5.13,62.5,11.22,73.4,2695-20
18,2695,60,5.04,31.16,10.37,76.42,2695-60
18,2695,70,4.63,50.26,17.84,68.61,2695-70
18,2695,80,8.15,59.87,12.07,66.93,2695-80
18,2695,100,4.54,26.04,8.88,78.3,2695-100
18,2695,110,0.73,27.74,3.65,87.59,2695-110
18,2695,140,3.13,79.0,31.35,55.17,2695-140
18,2695,160,3.64,55.76,19.09,65.15,2695-160
18,2695,180,6.17,41.55,13.4,69.71,2695-180
18,2695,200,4.35,54.62,20.65,67.66,2695-200
18,2695,220,4.7,63.09,12.98,71.59,2695-220
18,2695,240,4.91,39.02,11.33,75.93,2695-240
18,2695,260,5.26,40.6,12.53,76.19,2695-260
18,2695,280,4.96,43.1,12.13,75.9,2695-280
18,2695,320,2.45,49.46,8.42,80.71,2695-320
18,2695,330,1.81,40.67,8.81,80.57,2695-330
18,2695,340,4.18,50.15,9.25,76.12,2695-340
18,2695,360,27.0,89.35,18.25,33.84,2695-360
18,2695,400,8.06,68.72,20.85,63.98,2695-400
18,2695,430,3.64,49.09,14.55,76.36,2695-430
18,2695,450,2.08,25.0,2.08,89.58,2695-450
18,2695,850,54.55,0.0,9.09,36.36,2695-850
18,2695,860,3.0,40.0,7.0,82.0,2695-860
18,2702,40,2.41,38.25,18.37,75.0,2702-40
18,2702,60,1.24,40.3,22.64,72.39,2702-60
18,2702,80,1.81,30.27,14.91,81.02,2702-80
18,2702,85,1.0,49.0,31.33,65.33,2702-85
18,2702,100,1.74,34.35,10.43,84.35,2702-100
18,2702,9803,0.0,0.0,0.0,100.0,2702-9803
18,2730,20,1.89,21.97,12.5,80.68,2730-20
18,2730,40,0.0,19.07,13.9,82.29,2730-40
18,2737,20,0.0,62.68,5.26,93.78,2737-20
18,2737,40,0.0,40.37,7.34,90.83,2737-40
18,2744,22,0.43,30.47,8.58,85.84,2744-22
18,2744,25,0.0,39.77,6.43,87.72,2744-25
18,2744,40,1.57,45.43,10.44,84.6,2744-40
18,2758,40,0.52,16.75,5.76,87.37,2758-40
18,2758,50,0.18,22.7,5.95,85.59,2758-50
18,2758,80,0.0,11.57,0.46,95.83,2758-80
18,2758,100,0.9,22.99,7.76,82.39,2758-100
18,2758,110,0.42,14.64,3.77,89.54,2758-110
18,2758,120,1.16,39.53,6.98,86.43,2758-120
18,2758,200,0.78,22.49,5.8,88.06,2758-200
18,2793,50,20.45,63.31,21.43,45.13,2793-50
18,2793,60,20.55,46.46,32.28,43.75,2793-60
18,2793,65,3.74,20.56,16.36,68.22,2793-65
18,2793,70,20.38,67.06,40.32,34.42,2793-70
18,2793,105,13.82,12.2,27.64,45.53,2793-105
18,2793,125,4.26,67.48,88.45,6.08,2793-125
18,2793,130,5.94,30.59,24.66,57.99,2793-130
18,2793,140,5.87,47.19,28.12,61.37,2793-140
18,2793,150,34.65,87.28,40.13,16.01,2793-150
18,2793,160,34.88,85.56,47.14,11.17,2793-160
18,2793,170,7.11,20.98,21.32,60.91,2793-170
18,2793,180,17.48,63.29,28.67,42.31,2793-180
18,2793,190,6.53,25.69,21.29,65.42,2793-190
18,2793,215,12.56,34.52,24.16,54.07,2793-215
18,2793,220,12.36,64.56,31.04,46.15,2793-220
18,2793,240,5.56,45.83,23.26,63.89,2793-240
18,2793,250,33.09,0.0,36.03,16.91,2793-250
18,2793,280,47.37,72.63,27.37,21.05,2793-280
18,2793,300,20.24,86.51,48.41,20.24,2793-300
18,2793,310,6.5,36.53,13.31,66.56,2793-310
18,2793,320,8.23,32.92,22.77,62.68,2793-320
18,2793,340,36.84,85.43,41.09,11.54,2793-340
18,2793,360,26.29,71.05,38.44,29.28,2793-360
18,2793,380,20.14,72.35,43.34,26.96,2793-380
18,2793,410,12.24,34.34,27.72,52.81,2793-410
18,2793,420,7.04,24.0,15.84,64.96,2793-420
18,2793,440,2.61,17.3,14.69,75.59,2793-440
18,2793,450,24.42,67.73,30.81,39.53,2793-450
18,2793,460,10.64,50.21,28.94,51.91,2793-460
18,2793,480,2.68,13.41,10.98,79.27,2793-480
18,2793,490,8.32,26.29,24.29,60.9,2793-490
18,2793,500,9.31,38.96,20.56,59.31,2793-500
18,2793,520,10.61,56.15,28.77,52.23,2793-520
18,2793,530,13.43,39.02,26.87,50.96,2793-530
18,2793,540,21.69,64.67,40.7,28.31,2793-540
18,2793,580,11.63,34.12,23.51,59.37,2793-580
18,2793,600,18.71,61.9,26.87,43.88,2793-600
18,2793,640,21.88,70.12,39.84,30.27,2793-640
18,2793,680,5.11,26.22,18.67,66.89,2793-680
18,2793,700,51.48,83.43,39.64,2.37,2793-700
18,2793,810,33.33,0.0,0.0,66.67,2793-810
18,2800,40,0.0,20.83,5.83,92.08,2800-40
18,2800,60,2.01,23.54,2.82,92.76,2800-60
18,2800,80,1.59,13.72,3.83,90.59,2800-80
18,2800,90,1.69,17.51,2.82,92.66,2800-90
18,2800,100,0.0,8.41,1.87,97.2,2800-100
18,2814,100,0.93,26.32,6.5,91.02,2814-100
18,2814,160,0.45,30.94,10.31,85.65,2814-160
18,2814,170,0.45,37.84,10.36,85.59,2814-170
18,2828,40,0.23,14.55,3.41,92.5,2828-40
18,2828,60,1.74,18.02,4.94,89.83,2828-60
18,2828,100,0.43,19.65,6.05,90.06,2828-100
18,2828,405,0.0,0.0,0.0,100.0,2828-405
18,2835,20,0.97,14.53,5.08,89.83,2835-20
18,2835,40,1.51,13.68,3.26,90.59,2835-40
18,2835,60,0.47,10.4,1.42,93.85,2835-60
18,2835,80,1.95,10.59,3.09,91.24,2835-80
18,2835,100,0.83,6.08,2.21,92.27,2835-100
18,2835,110,2.8,29.6,3.5,83.68,2835-110
18,2835,130,0.4,4.45,2.43,94.13,2835-130
18,2835,140,2.46,18.92,2.7,88.94,2835-140
18,2835,150,2.05,10.27,3.42,85.96,2835-150
18,2842,20,0.0,0.0,3.98,85.02,2842-20
18,2849,20,6.12,34.09,4.33,73.16,2849-20
18,2849,60,5.93,35.31,1.41,77.4,2849-60
18,2849,80,5.26,75.53,5.53,53.68,2849-80
18,2849,100,11.64,64.02,4.76,48.68,2849-100
18,2849,110,1.78,30.18,5.92,84.91,2849-110
18,2849,111,3.56,51.78,9.59,59.18,2849-111
18,2849,114,1.85,15.74,1.85,85.19,2849-114
18,2849,120,5.88,53.24,3.82,62.06,2849-120
18,2849,140,2.37,48.52,4.14,79.88,2849-140
18,2849,180,7.67,41.21,3.51,67.73,2849-180
18,2849,200,4.52,55.95,5.48,64.05,2849-200
18,2849,204,5.13,20.51,7.69,71.79,2849-204
18,2849,220,4.98,44.82,4.98,68.81,2849-220
18,2849,240,3.72,36.16,4.34,80.58,2849-240
18,2849,250,3.77,37.74,1.89,83.02,2849-250
18,2849,290,3.83,50.0,1.53,71.17,2849-290
18,2849,320,4.44,39.05,3.17,73.33,2849-320
18,2849,340,3.53,46.76,2.35,76.47,2849-340
18,2849,360,6.92,24.62,0.77,77.69,2849-360
18,2849,410,10.81,81.08,2.7,59.46,2849-410
18,2849,440,4.88,46.34,0.0,80.49,2849-440
18,2856,60,1.48,56.51,1.78,92.31,2856-60
18,2856,80,1.08,41.22,2.87,87.46,2856-80
18,2856,100,1.78,66.27,3.55,85.8,2856-100
18,2863,20,0.0,58.04,3.57,92.86,2863-20
18,2863,40,0.0,50.0,3.13,93.75,2863-40
18,2863,210,0.0,42.0,4.0,90.0,2863-210
18,2884,20,1.88,29.1,19.93,74.03,2884-20
18,2884,9401,9.68,35.48,16.13,70.97,2884-9401
18,2885,20,1.79,43.49,29.15,65.31,2885-20
18,2885,60,0.91,39.12,25.08,69.94,2885-60
18,2885,80,1.37,44.52,32.88,59.93,2885-80
18,2885,120,0.79,43.68,21.84,74.47,2885-120
18,2891,20,0.0,45.33,0.47,95.33,2891-20
18,2891,40,1.83,38.53,4.59,88.07,2891-40
18,2898,40,0.93,19.68,6.48,88.19,2898-40
18,2898,60,0.42,23.16,11.37,82.74,2898-60
18,2898,100,0.81,25.65,8.06,87.58,2898-100
18,2898,9803,12.96,0.0,7.41,77.78,2898-9803
18,2912,20,1.87,27.24,1.12,95.15,2912-20
18,2912,40,1.4,40.65,1.4,93.93,2912-40
18,2912,60,2.09,35.98,2.51,94.56,2912-60
18,2940,20,1.01,41.41,2.02,86.87,2940-20
18,2940,40,0.0,46.75,1.95,85.06,2940-40
18,2961,20,0.0,33.51,5.32,92.55,2961-20
18,2961,40,0.0,38.24,2.94,92.16,2961-40
18,2961,60,0.98,36.27,2.94,95.1,2961-60
18,3087,20,5.32,40.43,22.34,68.09,3087-20
18,3094,20,2.8,23.08,6.29,86.71,3094-20
18,3122,20,0.7,1.62,3.94,87.7,3122-20
18,3129,20,1.89,31.27,8.25,84.02,3129-20
18,3129,40,1.43,26.65,8.31,86.53,3129-40
18,3129,60,3.6,32.88,8.11,85.59,3129-60
18,3129,100,2.42,28.99,9.66,82.13,3129-100
18,3129,130,0.0,18.92,2.7,94.59,3129-130
18,3129,410,3.31,9.93,2.65,92.72,3129-410
