year,districtcode,schoolcode,black,lowincome,hispanic,white,mergecode
18,3150,20,0.0,18.28,5.38,92.47,3150-20
18,3150,40,0.0,19.46,4.92,90.38,3150-40
18,3150,80,0.0,13.43,3.21,92.18,3150-80
18,3150,100,0.32,16.14,3.16,92.72,3150-100
18,3150,110,0.0,13.75,6.25,85.0,3150-110
18,3171,40,0.42,23.21,6.33,89.45,3171-40
18,3171,60,1.65,17.03,4.67,90.11,3171-60
18,3171,70,2.19,27.19,4.82,90.79,3171-70
18,3171,80,0.0,33.19,11.95,84.96,3171-80
18,3206,20,0.36,53.26,10.51,86.59,3206-20
18,3206,40,0.0,46.51,6.98,91.86,3206-40
18,3206,60,0.66,34.87,4.61,90.79,3206-60
18,3213,40,0.0,40.5,4.13,90.91,3213-40
18,3213,60,0.0,39.02,2.93,93.66,3213-60
18,3220,100,0.59,16.67,5.88,93.14,3220-100
18,3220,110,1.27,13.98,5.3,91.31,3220-110
18,3220,120,0.0,18.06,5.9,93.06,3220-120
18,3220,140,0.32,13.04,4.61,94.44,3220-140
18,3269,15,12.06,58.47,34.57,32.02,3269-15
18,3269,40,18.3,61.33,40.75,24.74,3269-40
18,3269,48,26.61,58.4,27.39,21.71,3269-48
18,3269,53,20.38,41.89,10.94,53.21,3269-53
18,3269,65,22.35,60.0,20.59,32.35,3269-65
18,3269,90,18.32,51.91,29.2,39.12,3269-90
18,3269,105,16.57,36.63,15.12,54.65,3269-105
18,3269,110,7.95,31.04,19.11,54.43,3269-110
18,3269,125,3.56,55.66,61.49,30.1,3269-125
18,3269,140,19.73,34.75,8.3,52.24,3269-140
18,3269,150,24.31,56.14,21.26,36.59,3269-150
18,3269,165,9.2,28.3,11.56,61.32,3269-165
18,3269,180,19.56,51.34,11.25,48.9,3269-180
18,3269,190,19.22,40.59,17.74,50.13,3269-190
18,3269,200,25.0,75.0,31.82,11.36,3269-200
18,3269,210,28.07,63.76,29.43,23.43,3269-210
18,3269,225,25.77,65.85,30.27,21.47,3269-225
18,3269,240,7.91,23.98,8.67,67.86,3269-240
18,3269,255,19.25,65.23,41.26,24.95,3269-255
18,3269,270,9.34,40.83,30.97,38.24,3269-270
18,3269,300,23.99,64.85,28.03,32.07,3269-300
18,3269,315,21.24,53.76,15.49,46.02,3269-315
18,3269,360,15.69,33.74,15.33,49.49,3269-360
18,3269,370,17.9,47.86,25.49,36.96,3269-370
18,3269,375,17.17,43.77,12.26,51.51,3269-375
18,3269,390,20.39,40.29,10.81,35.87,3269-390
18,3269,400,7.02,32.46,14.91,67.54,3269-400
18,3269,420,20.96,53.91,23.59,39.1,3269-420
18,3269,435,21.46,63.98,16.86,30.65,3269-435
18,3269,440,26.8,70.8,48.0,11.2,3269-440
18,3269,460,37.2,69.6,28.8,15.6,3269-460
18,3269,475,28.61,58.32,37.69,23.52,3269-475
18,3269,495,15.52,34.48,10.92,63.22,3269-495
18,3269,525,14.98,36.71,14.01,60.87,3269-525
18,3269,540,20.0,49.15,17.87,45.53,3269-540
18,3269,555,40.69,67.51,13.25,25.87,3269-555
18,3269,570,10.76,50.9,33.63,36.77,3269-570
18,3269,615,30.38,55.97,18.77,32.76,3269-615
18,3269,620,17.63,40.84,19.2,50.79,3269-620
18,3269,645,5.85,20.89,8.64,68.8,3269-645
18,3269,660,19.16,41.72,15.77,48.3,3269-660
18,3269,665,20.27,66.02,34.72,28.32,3269-665
18,3269,675,21.61,52.97,17.37,47.88,3269-675
18,3269,690,25.76,70.45,21.21,31.82,3269-690
18,3269,710,25.54,64.16,28.33,27.9,3269-710
18,3269,735,8.86,24.84,9.07,40.39,3269-735
18,3269,780,14.29,42.86,21.2,53.46,3269-780
18,3269,795,2.94,14.22,6.86,63.48,3269-795
18,3269,810,5.81,18.18,7.45,65.66,3269-810
18,3269,820,69.23,0.0,15.38,0.0,3269-820
18,3269,840,12.46,32.75,18.19,52.37,3269-840
18,3269,850,14.34,34.34,15.09,47.92,3269-850
18,3276,40,0.29,29.5,2.06,93.81,3276-40
18,3276,60,0.3,34.64,3.01,93.37,3276-60
18,3290,60,5.83,60.44,14.08,57.04,3290-60
18,3290,100,1.97,30.06,9.83,81.46,3290-100
18,3290,120,5.05,73.48,29.8,43.69,3290-120
18,3290,140,3.85,34.87,10.34,71.24,3290-140
18,3290,160,7.26,55.13,11.54,64.96,3290-160
18,3290,220,2.92,42.11,10.82,70.47,3290-220
18,3290,240,3.36,23.78,14.55,64.2,3290-240
18,3290,260,1.47,30.59,10.59,78.82,3290-260
18,3290,280,4.55,50.0,15.15,60.1,3290-280
18,3290,300,2.79,31.66,9.12,80.63,3290-300
18,3290,400,1.85,53.7,16.67,79.63,3290-400
18,3297,80,0.0,49.47,0.0,90.53,3297-80
18,3297,130,0.77,32.95,1.35,95.18,3297-130
18,3297,160,1.67,37.47,1.67,91.65,3297-160
18,3297,170,0.35,34.27,2.1,92.31,3297-170
18,3304,20,0.0,22.53,3.4,91.67,3304-20
18,3311,40,4.52,56.5,5.08,87.57,3311-40
18,3311,60,2.15,43.21,3.31,91.39,3311-60
18,3311,70,2.55,52.63,3.35,91.55,3311-70
18,3311,100,4.18,43.35,2.28,90.49,3311-100
18,3311,120,1.37,54.79,4.11,94.52,3311-120
18,3311,140,1.01,57.07,3.03,89.39,3311-140
18,3318,80,1.07,62.63,2.49,91.81,3318-80
18,3318,100,0.5,45.73,1.01,92.46,3318-100
18,3325,25,1.04,36.46,14.58,82.29,3325-25
18,3325,100,1.56,36.19,9.73,85.99,3325-100
18,3325,110,4.95,37.62,7.92,84.16,3325-110
18,3325,120,1.72,24.57,9.05,88.36,3325-120
18,3332,20,3.3,41.58,20.79,67.0,3332-20
18,3332,40,4.0,31.69,18.46,71.08,3332-40
18,3332,60,3.66,31.1,21.34,66.46,3332-60
18,3332,80,3.59,37.05,23.9,64.94,3332-80
18,3332,400,0.0,0.0,44.44,55.56,3332-400
18,3339,40,1.34,31.31,3.71,87.54,3339-40
18,3339,80,3.13,46.88,10.94,79.06,3339-80
18,3339,100,0.29,44.84,7.08,88.2,3339-100
18,3339,110,0.9,24.64,3.78,90.29,3339-110
18,3339,120,1.09,22.96,5.3,88.65,3339-120
18,3339,130,1.26,12.18,3.78,89.5,3339-130
18,3339,140,0.31,25.31,5.63,93.44,3339-140
18,3339,180,1.11,22.84,3.9,86.35,3339-180
18,3360,20,0.66,54.1,7.87,84.92,3360-20
18,3360,40,0.0,57.35,13.24,82.35,3360-40
18,3360,60,0.85,42.31,5.77,88.25,3360-60
18,3360,80,1.77,62.9,5.3,89.05,3360-80
18,3360,100,3.63,60.89,5.24,86.69,3360-100
18,3360,110,4.44,35.56,2.22,91.11,3360-110
18,3360,410,0.0,37.78,8.89,86.67,3360-410
18,3360,9405,0.0,0.0,0.0,50.0,3360-9405
18,3367,60,0.64,33.83,5.53,90.0,3367-60
18,3367,80,0.51,23.39,6.43,91.26,3367-80
18,3367,90,1.18,32.28,5.12,87.4,3367-90
18,3381,10,0.0,10.11,5.32,85.64,3381-10
18,3381,20,1.21,12.12,4.55,84.85,3381-20
18,3381,40,0.93,11.19,2.61,85.63,3381-40
18,3381,60,1.63,15.25,3.63,86.39,3381-60
18,3381,80,2.3,13.92,5.02,84.51,3381-80
18,3381,150,0.0,9.33,4.0,88.0,3381-150
18,3381,160,12.0,37.37,12.11,65.14,3381-160
18,3381,430,7.64,32.58,10.34,74.61,3381-430
18,3381,450,5.19,25.97,11.69,71.43,3381-450
18,3381,470,14.29,46.94,4.08,69.39,3381-470
18,3409,180,0.32,37.82,4.49,93.91,3409-180
18,3409,220,0.78,29.81,4.19,93.17,3409-220
18,3409,240,0.59,35.35,5.15,92.34,3409-240
18,3409,320,0.46,46.79,8.26,88.99,3409-320
18,3409,9100,2.12,25.4,5.82,84.39,3409-9100
18,3427,800,3.36,61.07,1.34,89.26,3427-800
18,3428,20,0.59,39.12,4.12,88.53,3428-20
18,3428,40,0.0,45.45,0.0,93.94,3428-40
18,3428,60,0.52,38.66,4.12,89.18,3428-60
18,3430,20,3.91,55.33,22.27,62.62,3430-20
18,3430,40,4.43,60.84,14.22,72.03,3430-40
18,3430,60,5.4,46.55,12.1,66.48,3430-60
18,3430,80,5.81,59.88,9.88,70.93,3430-80
18,3430,100,3.04,52.18,18.24,67.68,3430-100
18,3430,120,8.57,67.3,18.1,53.97,3430-120
18,3430,140,3.68,61.76,16.18,71.32,3430-140
18,3430,160,2.22,73.33,75.56,20.0,3430-160
18,3434,20,0.0,92.6,4.04,0.9,3434-20
18,3434,40,0.0,89.75,7.42,0.0,3434-40
18,3434,60,0.0,91.77,8.86,0.0,3434-60
18,3437,40,6.69,12.62,4.02,74.57,3437-40
18,3437,65,9.56,17.78,4.67,65.56,3437-65
18,3437,85,3.79,16.8,3.79,76.96,3437-85
18,3437,110,7.25,13.49,4.55,78.03,3437-110
18,3437,200,3.9,13.02,3.69,80.91,3437-200
18,3437,220,10.87,17.04,5.72,70.18,3437-220
18,3444,20,0.75,33.67,2.24,86.03,3444-20
18,3444,60,0.0,43.75,2.68,92.86,3444-60
18,3444,110,0.93,29.63,0.93,92.59,3444-110
18,3444,150,2.76,37.4,1.97,83.07,3444-150
18,3444,160,1.07,35.11,2.94,82.91,3444-160
18,3444,180,1.85,29.94,2.16,86.52,3444-180
18,3444,210,2.07,29.53,2.07,89.38,3444-210
18,3444,220,2.56,53.33,3.33,66.41,3444-220
18,3479,20,7.22,5.69,5.25,80.09,3479-20
18,3479,60,6.95,9.44,4.91,76.89,3479-60
18,3479,80,9.56,7.75,4.13,77.26,3479-80
18,3479,100,1.89,8.4,4.62,78.36,3479-100
18,3479,140,6.36,9.65,5.48,74.78,3479-140
18,3479,150,5.26,0.0,5.26,78.95,3479-150
18,3479,160,6.78,11.19,6.61,73.05,3479-160
18,3484,40,0.66,50.33,4.64,88.08,3484-40
18,3500,60,0.43,46.75,3.46,91.77,3500-60
18,3500,110,0.0,27.71,1.2,96.39,3500-110
18,3500,140,1.0,31.76,1.62,94.77,3500-140
18,3500,190,1.6,51.73,1.87,92.27,3500-190
18,3500,220,1.03,45.02,4.12,90.38,3500-220
18,3500,240,1.06,57.45,0.53,90.96,3500-240
18,3500,260,1.25,37.5,1.07,93.04,3500-260
18,3500,400,0.0,52.38,4.76,90.48,3500-400
18,3500,800,2.96,20.03,1.21,93.82,3500-800
18,3510,20,1.54,1.92,4.03,83.88,3510-20
18,3514,20,0.58,0.0,2.59,87.61,3514-20
18,3528,20,0.0,4.36,4.84,91.77,3528-20
18,3528,40,1.62,4.63,3.01,93.06,3528-40
18,3542,20,0.0,9.51,1.8,96.14,3542-20
18,3549,30,4.95,22.48,10.57,64.51,3549-30
18,3549,40,2.78,10.92,8.14,69.59,3549-40
18,3549,50,6.11,15.37,6.31,73.99,3549-50
18,3549,60,5.03,15.28,8.44,74.95,3549-60
18,3549,90,1.87,10.77,4.68,76.58,3549-90
18,3549,100,0.68,14.24,3.73,88.47,3549-100
18,3549,110,4.8,11.86,7.63,70.62,3549-110
18,3549,120,7.55,41.51,21.02,52.02,3549-120
18,3549,150,0.42,5.92,5.71,62.58,3549-150
18,3549,160,9.57,24.03,11.81,61.71,3549-160
18,3549,400,2.13,24.47,5.32,76.6,3549-400
18,3612,40,0.0,11.63,1.16,96.51,3612-40
18,3612,80,1.23,21.78,4.29,90.8,3612-80
18,3612,100,0.89,16.07,4.97,90.59,3612-100
18,3612,120,1.52,18.41,4.55,88.43,3612-120
18,3612,130,0.55,19.06,4.01,90.06,3612-130
18,3612,140,0.68,22.8,4.06,89.84,3612-140
18,3612,160,1.13,11.7,1.51,90.57,3612-160
18,3619,6,70.59,81.0,22.62,1.66,3619-6
18,3619,8,85.02,75.28,2.62,4.49,3619-8
18,3619,12,52.5,90.33,28.04,10.65,3619-12
18,3619,14,76.57,93.73,15.18,4.18,3619-14
18,3619,18,37.73,74.31,44.01,10.83,3619-18
18,3619,20,56.91,45.66,12.63,18.22,3619-20
18,3619,26,38.72,80.33,41.1,5.49,3619-26
18,3619,29,68.65,75.0,17.86,3.24,3619-29
18,3619,32,31.1,0.0,48.03,4.23,3619-32
18,3619,33,90.12,80.98,3.54,1.83,3619-33
18,3619,38,59.95,63.04,17.28,10.87,3619-38
18,3619,41,18.38,89.69,68.73,7.04,3619-41
18,3619,52,81.05,85.95,1.96,3.59,3619-52
18,3619,59,94.29,86.75,2.6,0.52,3619-59
18,3619,71,49.06,43.19,14.22,27.34,3619-71
18,3619,73,8.81,96.96,87.5,2.24,3619-73
18,3619,75,18.83,65.43,33.02,39.51,3619-75
18,3619,77,95.02,95.79,3.07,0.77,3619-77
18,3619,81,84.45,97.88,4.59,2.83,3619-81
18,3619,89,95.65,96.58,0.93,1.24,3619-89
18,3619,92,88.1,92.52,5.78,2.04,3619-92
18,3619,93,82.61,95.26,3.95,5.53,3619-93
18,3619,94,90.67,95.56,2.67,1.33,3619-94
18,3619,95,36.98,87.67,16.33,14.02,3619-95
18,3619,98,9.37,53.33,30.32,52.7,3619-98
18,3619,103,62.68,95.94,1.62,1.42,3619-103
18,3619,104,86.07,93.53,5.47,2.74,3619-104
18,3619,107,93.33,94.74,2.81,2.46,3619-107
18,3619,108,94.2,89.03,1.86,0.62,3619-108
18,3619,110,94.95,0.0,1.68,0.34,3619-110
18,3619,111,94.25,80.36,1.98,0.79,3619-111
18,3619,112,3.19,27.66,20.57,67.73,3619-112
18,3619,113,12.55,71.43,35.71,39.18,3619-113
18,3619,114,92.83,0.0,2.73,0.68,3619-114
18,3619,115,93.51,0.0,1.3,1.3,3619-115
18,3619,116,95.39,83.18,2.31,0.68,3619-116
18,3619,117,10.36,56.08,31.53,44.37,3619-117
18,3619,118,91.85,0.0,2.96,2.47,3619-118
18,3619,120,94.82,96.81,1.2,1.59,3619-120
18,3619,121,95.6,98.0,2.0,0.2,3619-121
18,3619,122,13.21,83.96,58.49,13.52,3619-122
18,3619,123,95.08,72.24,0.2,0.2,3619-123
18,3619,124,96.15,0.0,1.28,1.28,3619-124
18,3619,125,8.9,95.55,82.03,5.25,3619-125
18,3619,130,92.28,97.54,3.51,0.7,3619-130
18,3619,140,60.42,58.31,6.84,24.59,3619-140
18,3619,143,73.91,77.02,8.07,5.9,3619-143
18,3619,145,94.98,86.35,3.82,0.0,3619-145
18,3619,146,24.88,27.68,4.94,61.78,3619-146
18,3619,148,92.64,96.7,3.05,1.27,3619-148
18,3619,149,90.6,93.62,4.7,0.34,3619-149
18,3619,150,80.0,88.46,4.62,4.23,3619-150
18,3619,152,87.68,83.7,2.9,3.62,3619-152
18,3619,154,93.11,83.85,3.56,0.95,3619-154
18,3619,155,9.36,56.94,32.61,49.45,3619-155
18,3619,158,4.6,23.53,22.25,65.98,3619-158
18,3619,162,0.0,90.28,98.79,0.81,3619-162
18,3619,165,15.17,80.8,49.85,26.32,3619-165
18,3619,167,28.82,65.59,59.12,8.68,3619-167
18,3619,170,88.25,94.25,4.5,2.75,3619-170
18,3619,173,18.09,94.41,73.38,5.44,3619-173
18,3619,176,62.77,69.31,11.51,17.26,3619-176
18,3619,177,8.55,95.33,85.69,4.04,3619-177
18,3619,178,93.49,0.0,3.13,0.72,3619-178
18,3619,179,96.65,96.95,0.61,1.22,3619-179
18,3619,182,24.19,76.96,59.91,12.67,3619-182
18,3619,185,79.48,90.59,9.41,5.49,3619-185
18,3619,188,82.78,81.87,4.53,6.34,3619-188
18,3619,191,8.96,86.64,22.14,48.68,3619-191
18,3619,192,67.07,82.34,7.78,6.59,3619-192
18,3619,193,10.9,95.22,62.09,10.75,3619-193
18,3619,194,76.33,96.02,9.07,2.65,3619-194
18,3619,196,89.03,88.71,3.18,2.07,3619-196
18,3619,199,96.52,93.73,1.74,1.39,3619-199
18,3619,202,6.92,93.66,89.77,1.87,3619-202
18,3619,204,18.64,77.63,57.24,16.12,3619-204
18,3619,205,85.02,0.0,3.08,1.32,3619-205
18,3619,208,85.1,79.64,4.97,3.81,3619-208
18,3619,210,87.58,78.88,4.55,0.83,3619-210
18,3619,211,64.35,78.83,11.7,8.64,3619-211
18,3619,212,86.71,88.29,6.96,1.27,3619-212
18,3619,214,0.82,0.0,97.21,1.81,3619-214
18,3619,217,87.19,92.98,5.37,1.65,3619-217
18,3619,218,94.84,96.77,2.58,0.97,3619-218
18,3619,223,9.54,77.0,19.59,30.15,3619-223
18,3619,226,75.45,97.31,10.93,5.2,3619-226
18,3619,232,12.82,0.0,82.78,1.83,3619-232
18,3619,235,94.74,90.69,3.24,1.21,3619-235
18,3619,236,87.14,95.71,7.14,2.14,3619-236
18,3619,237,90.2,90.88,3.72,1.69,3619-237
18,3619,238,90.94,95.47,1.51,1.13,3619-238
18,3619,241,84.64,86.31,7.54,2.79,3619-241
18,3619,250,16.6,95.65,74.31,3.95,3619-250
18,3619,253,93.07,89.42,1.82,1.46,3619-253
18,3619,256,15.98,96.92,77.63,3.79,3619-256
18,3619,257,26.25,81.47,40.15,22.39,3619-257
18,3619,265,17.61,80.37,51.74,12.48,3619-265
18,3619,267,84.78,90.94,3.62,2.54,3619-267
18,3619,268,17.26,22.79,7.3,58.19,3619-268
18,3619,274,10.11,89.44,81.45,4.22,3619-274
18,3619,277,8.32,84.04,76.91,8.83,3619-277
18,3619,283,71.89,89.73,12.7,2.97,3619-283
18,3619,289,55.5,58.68,11.25,17.11,3619-289
18,3619,295,12.76,89.84,61.46,14.32,3619-295
18,3619,296,67.8,0.0,22.03,5.08,3619-296
18,3619,301,54.72,87.97,4.95,2.12,3619-301
18,3619,307,67.32,93.8,24.23,3.1,3619-307
18,3619,312,96.25,0.0,2.88,0.29,3619-312
18,3619,313,10.64,89.36,80.12,6.22,3619-313
18,3619,315,88.57,62.86,11.43,0.0,3619-315
18,3619,316,8.8,68.8,24.8,35.52,3619-316
18,3619,319,93.27,96.2,2.05,1.46,3619-319
18,3619,325,93.12,97.46,2.9,0.36,3619-325
18,3619,334,14.64,62.78,39.95,35.48,3619-334
18,3619,337,77.03,82.43,7.77,5.07,3619-337
18,3619,343,64.37,96.67,3.8,3.09,3619-343
18,3619,344,64.94,90.26,4.22,6.49,3619-344
18,3619,356,61.21,97.69,1.78,0.53,3619-356
18,3619,360,89.31,93.1,2.9,1.78,3619-360
18,3619,362,16.4,74.16,41.61,27.58,3619-362
18,3619,365,95.2,97.0,2.1,0.9,3619-365
18,3619,368,19.92,80.08,42.15,27.2,3619-368
18,3619,377,96.58,97.6,0.34,1.03,3619-377
18,3619,387,13.92,90.24,32.73,27.67,3619-387
18,3619,390,0.95,91.41,96.18,2.59,3619-390
18,3619,397,15.29,83.74,37.14,36.41,3619-397
18,3619,398,7.27,44.55,25.91,54.09,3619-398
18,3619,399,89.22,92.08,3.17,0.95,3619-399
18,3619,407,1.64,90.68,94.79,3.56,3619-407
18,3619,409,90.12,0.0,2.31,2.18,3619-409
18,3619,410,18.41,89.54,71.97,5.02,3619-410
18,3619,413,58.62,81.77,14.78,18.23,3619-413
18,3619,419,96.62,85.63,0.56,1.13,3619-419
18,3619,424,90.81,86.45,2.1,1.77,3619-424
18,3619,432,96.77,90.32,0.0,0.0,3619-432
18,3619,433,94.54,80.87,3.28,1.09,3619-433
18,3619,434,12.17,92.06,59.79,20.11,3619-434
18,3619,435,9.28,62.57,52.25,29.79,3619-435
18,3619,441,43.92,86.77,39.68,12.7,3619-441
18,3619,442,36.76,0.0,45.59,5.88,3619-442
18,3619,444,84.23,85.76,7.81,4.9,3619-444
18,3619,448,92.59,81.48,3.7,0.0,3619-448
18,3619,451,4.09,87.19,91.55,3.27,3619-451
18,3619,458,81.35,74.6,11.11,4.76,3619-458
18,3619,474,88.89,79.8,4.04,1.01,3619-474
18,3619,501,82.35,71.61,3.07,3.07,3619-501
18,3619,525,89.86,96.85,4.9,1.75,3619-525
18,3619,820,93.33,89.05,3.33,0.48,3619-820
18,3619,840,93.42,87.95,2.74,1.51,3619-840
18,3619,850,95.4,86.21,2.3,1.15,3619-850
18,3619,852,36.43,40.83,12.22,38.88,3619-852
18,3619,870,56.07,62.53,10.21,23.64,3619-870
18,3619,880,0.56,89.9,0.63,0.38,3619-880
18,3619,885,95.4,77.82,1.26,1.67,3619-885
18,3619,1063,98.23,0.0,0.88,0.0,3619-1063
18,3619,1072,97.44,85.47,1.71,0.85,3619-1072
18,3619,1074,92.44,78.99,1.68,4.2,3619-1074
18,3619,1086,77.78,0.0,18.52,3.7,3619-1086
18,3619,1121,1.65,93.78,96.95,1.4,3619-1121
18,3619,1141,95.72,91.12,1.32,0.99,3619-1141
18,3633,60,1.67,26.67,1.11,93.89,3633-60
18,3633,80,0.5,22.0,3.0,93.5,3633-80
18,3633,90,0.61,21.82,1.82,96.36,3633-90
18,3640,20,0.19,36.35,5.19,83.65,3640-20
18,3640,100,0.0,33.33,2.78,86.11,3640-100
18,3640,250,0.0,29.27,2.44,90.24,3640-250
18,3647,20,0.29,37.82,2.72,72.49,3647-20
18,3654,100,0.66,49.67,5.96,84.11,3654-100
18,3654,200,0.0,31.58,5.26,89.47,3654-200
18,3654,410,1.18,45.29,2.94,89.41,3654-410
18,3654,800,0.0,0.0,0.0,100.0,3654-800
18,3661,40,0.43,16.74,2.15,95.28,3661-40
18,3661,60,0.0,23.08,3.37,93.99,3661-60
18,3661,120,0.0,28.08,3.45,95.07,3661-120
18,3668,80,0.41,39.39,3.27,93.88,3668-80
18,3668,100,1.13,28.95,2.63,93.23,3668-100
18,3668,120,1.36,35.45,0.91,94.55,3668-120
18,3675,20,3.05,12.64,4.36,84.53,3675-20
18,3675,60,3.03,15.53,7.03,82.03,3675-60
18,3675,80,2.76,17.07,5.69,83.79,3675-80
18,3675,100,2.7,16.2,4.84,83.58,3675-100
18,3675,120,2.99,13.32,5.98,81.52,3675-120
18,3675,130,2.11,14.74,5.26,81.05,3675-130
18,3675,450,4.88,34.15,7.32,78.05,3675-450
18,3682,10,0.26,43.99,9.97,86.96,3682-10
18,3682,100,1.41,34.39,10.05,85.54,3682-100
18,3682,120,1.46,27.22,7.13,87.19,3682-120
18,3682,140,1.37,26.3,4.11,90.14,3682-140
18,3682,150,0.81,55.83,18.97,75.88,3682-150
18,3682,9803,0.0,0.0,25.0,75.0,3682-9803
18,3689,10,0.66,42.9,6.27,90.43,3689-10
18,3689,40,0.89,39.17,6.53,89.61,3689-40
18,3689,420,0.0,40.0,3.33,93.33,3689-420
18,3689,800,5.26,63.16,5.26,89.47,3689-800
18,3696,20,1.31,35.95,0.65,94.77,3696-20
18,3696,30,0.0,35.9,2.56,94.87,3696-30
18,3696,40,0.0,32.08,1.89,93.4,3696-40
18,3787,80,0.31,25.0,1.88,93.91,3787-80
18,3787,100,1.28,25.04,2.25,94.06,3787-100
18,3787,120,0.85,29.0,2.55,94.48,3787-120
18,3787,9100,0.0,44.44,5.56,72.22,3787-9100
18,3794,100,1.27,15.58,3.08,92.57,3794-100
18,3794,110,1.23,12.26,3.5,89.67,3794-110
18,3794,120,1.04,10.88,3.5,91.97,3794-120
18,3794,130,2.18,10.28,2.49,91.59,3794-130
18,3794,140,1.18,10.0,3.53,90.0,3794-140
18,3794,150,0.0,0.0,3.42,95.21,3794-150
18,3822,20,0.24,12.77,5.44,89.36,3822-20
18,3822,30,0.58,16.25,4.26,91.49,3822-30
18,3822,60,0.25,10.0,4.42,91.72,3822-60
18,3822,65,0.27,11.67,4.91,90.32,3822-65
18,3822,70,0.87,13.7,5.54,89.8,3822-70
18,3822,80,0.22,5.81,6.24,89.89,3822-80
18,3822,100,0.41,13.27,5.1,87.96,3822-100
18,3822,110,0.0,9.38,5.21,92.71,3822-110
18,3822,140,1.82,5.91,2.73,90.45,3822-140
18,3850,120,0.66,37.5,1.97,94.74,3850-120
18,3850,150,1.24,50.25,1.49,94.28,3850-150
18,3850,160,1.89,51.89,3.77,91.51,3850-160
18,3857,10,0.71,10.35,5.96,90.92,3857-10
18,3857,20,0.36,5.69,2.85,92.88,3857-20
18,3857,80,0.79,17.28,6.54,87.96,3857-80
18,3857,100,0.27,8.85,5.63,91.96,3857-100
18,3857,140,0.0,11.68,5.84,87.96,3857-140
18,3857,180,0.86,5.21,4.78,90.93,3857-180
18,3857,200,0.27,10.81,4.65,90.01,3857-200
